"","j...1","j...2","sound","image1","image2","corrAns","main_trials_1.thisTrialN","main_trials_1.thisN","main_trials_1.thisIndex","image_4.started","image_5.started","sound_2.started","key_resp_4.started","key_resp_4.keys","key_resp_4.rt","participant","gender","age","date","expName","psychopyVersion","frameRate","rep"
"3646",1,1,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,45,45,63,777.9769014,777.9769014,778.2910901,778.2857756,"d",3.002521708,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3647",1,1,"sound/nan_filler.wav","image1/nan_filler.png","image2/tan_filler.png",1,46,46,44,781.4723327,781.4723327,781.8024608,781.7900372,"d",2.698183208,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3648",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pal_LH_filler.png",2,47,47,51,784.6499916,784.6499916,785.0025127,784.9900579,"d",3.368948125,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3649",1,1,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/tal_filler.png",1,48,48,41,788.5653979,788.5653979,788.869384,788.8568387,"d",2.965122083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3650",1,1,"sound/kan_shape_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,49,49,15,792.0138304,792.0138304,792.3357398,792.3248975,"d",2.894997291,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3651",1,1,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/tam_filler.png",1,50,50,39,795.4032777,795.4032777,795.7358537,795.7233028,"d",3.172419749,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3652",1,1,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/pang_filler.png",1,51,51,35,799.0476445,799.0476445,799.4065487,799.4026294,"d",2.970151,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3653",1,1,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_H_filler.png",2,52,52,58,802.5691954,802.5691954,802.8753257,802.8693651,"d",2.920107541,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3654",1,1,"sound/pam_shape_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,53,53,21,805.959997,805.959997,806.2912792,806.2860306,"d",2.85148125,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3655",1,1,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/pan_filler.png",1,54,54,34,809.3068807,809.3068807,809.6529355,809.6405029,"d",3.152845874,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3656",1,1,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,55,55,72,812.9680461,812.9680461,813.3027234,813.2909932,"d",2.724293042,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3657",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pam_LH_filler.png",2,56,56,49,816.1865363,816.1865363,816.5193907,816.50764,"d",3.150594666,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3658",1,1,"sound/pal_shape_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,57,57,27,819.8316305,819.8316305,820.1697136,820.1572933,"k",2.829881291,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3659",1,1,"sound/nam_filler.wav","image1/nam_filler.png","image2/tam_filler.png",1,58,58,45,823.1612216,823.1612216,823.5027215,823.4909513,"d",2.881049124,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3660",1,1,"sound/kam_filler.wav","image1/kam_filler.png","image2/kan_LH_filler.png",2,59,59,47,826.5338988,826.5338988,826.8754734,826.8692876,"d",2.868725458,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3661",1,1,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,60,60,67,829.9026922,829.9026922,830.2528954,830.2403017,"d",2.730577125,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3662",1,1,"sound/pal_shape_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,61,61,25,833.1330517,833.1330517,833.4753938,833.4694085,"k",3.17944975,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3663",1,1,"sound/pal_peak_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,62,62,10,836.8014877,836.8014877,837.1527835,837.140169,"d",3.172635958,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3664",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,63,63,65,840.4751466,840.4751466,840.8194398,840.806804,"d",3.068891416,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3665",1,1,"sound/kan_shape_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,64,64,17,844.0775076,844.0775076,844.3863148,844.3754743,"d",2.984120292,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3666",1,1,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/pang_filler.png",1,65,65,33,847.5263399,847.5263399,847.869524,847.8569773,"d",3.155330875,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3667",1,1,"sound/kan_shape_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,66,66,16,851.2094219,851.2094219,851.5197125,851.507178,"k",4.636581041,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3668",1,1,"sound/kan_peak_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,67,67,0,856.3328575,856.3328575,856.6531506,856.6407256,"d",2.993028666,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3669",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,68,68,70,859.7934943,859.7934943,860.1361808,860.1236844,"d",3.171050333,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3670",1,1,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,69,69,62,863.4599213,863.4599213,863.8029491,863.7903705,"d",2.497265041,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3671",1,1,"sound/nam_filler.wav","image1/nam_filler.png","image2/pam_LH_filler.png",2,70,70,55,866.4485256,866.4485256,866.8028728,866.7905675,"d",2.546898042,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3672",1,1,"sound/pal_peak_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,71,71,11,869.4994188,869.4994188,869.8530048,869.8406842,"k",2.937780875,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3673",1,1,"sound/kang_filler.wav","image1/kang_filler.png","image2/kam_filler.png",1,72,72,42,872.9590113,872.9590113,873.2918955,873.2863392,"d",2.962066791,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3674",1,1,"sound/pang_filler.wav","image1/pang_filler.png","image2/pal_H_filler.png",2,73,73,52,876.3992011,876.3992011,876.7529376,876.7403875,"d",2.717845708,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3675",1,1,"sound/pang_filler.wav","image1/pang_filler.png","image2/pan_filler.png",1,74,74,43,879.6221293,879.6221293,879.9699517,879.9576029,"d",2.951530083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",1
"3676",2,2,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_H_filler.png",2,0,0,58,913.1025965,913.1025965,913.419899,913.4090809,"d",2.730854208,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3677",2,2,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/pang_filler.png",1,1,1,35,916.2975309,916.2975309,916.6534155,916.6408517,"d",3.053108708,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3678",2,2,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/pang_filler.png",1,2,2,33,919.8590223,919.8590223,920.2032998,920.1907498,"d",2.872981208,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3679",2,2,"sound/pal_peak_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,3,3,14,923.2319724,923.2319724,923.5749704,923.5701852,"d",3.555518375,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3680",2,2,"sound/tal_filler.wav","image1/tal_filler.png","image2/khal_filler.png",1,4,4,46,927.3247273,927.3247273,927.6416509,927.6366286,"d",2.920933417,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3681",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kan_LH_filler.png",2,5,5,47,930.716427,930.716427,931.0699902,931.0575872,"d",2.872992958,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3682",2,2,"sound/pam_shape_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,6,6,24,934.1069699,934.1069699,934.4367257,934.4250754,"d",5.280731041,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3683",2,2,"sound/pal_shape_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,7,7,27,939.8661173,939.8661173,940.2094985,940.2032468,"k",3.621159374,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3684",2,2,"sound/pam_shape_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,8,8,22,943.9980122,943.9980122,944.3253601,944.3199976,"k",4.858430875,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3685",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,9,9,64,949.3609512,949.3609512,949.6867178,949.675475,"d",2.964907833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3686",2,2,"sound/kang_filler.wav","image1/kang_filler.png","image2/kan_H_filler.png",2,10,10,48,952.8357608,952.8357608,953.153336,953.1410532,"d",2.754274874,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3687",2,2,"sound/kan_shape_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,11,11,19,956.0895124,956.0895124,956.4090468,956.4034644,"d",9.698041417,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3688",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,12,12,69,966.2747804,966.2747804,966.6034603,966.5909184,"d",3.078114625,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3689",2,2,"sound/pal_shape_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,13,13,28,969.8305012,969.8305012,970.1751554,970.1703539,"k",2.617576125,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3690",2,2,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,14,14,67,972.9607152,972.9607152,973.2921842,973.2867998,"d",2.502108083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3691",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,15,15,66,975.9748225,975.9748225,976.3035748,976.2934196,"d",2.503442125,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3692",2,2,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,16,16,72,978.9585937,978.9585937,979.3036638,979.2918398,"d",2.568951874,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3693",2,2,"sound/pal_peak_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,17,17,13,982.0289552,982.0289552,982.3750398,982.3705102,"k",3.511111458,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3694",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/kan_LH_filler.png",2,18,18,53,986.0688287,986.0688287,986.3870667,986.374567,"d",2.707899833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3695",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",2,19,19,60,989.2401783,989.2401783,989.5870479,989.5744902,"d",3.013990042,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3696",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",2,20,20,59,992.7504339,992.7504339,993.0921502,993.086889,"d",2.932506749,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3697",2,2,"sound/pang_filler.wav","image1/pang_filler.png","image2/pan_filler.png",1,21,21,43,996.1702555,996.1702555,996.5204269,996.507826,"d",3.070476458,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3698",2,2,"sound/kan_peak_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,22,22,4,999.7768144,999.7768144,1000.087151,1000.074937,"d",3.298167833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3699",2,2,"sound/pal_peak_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,23,23,12,1003.525945,1003.525945,1003.875466,1003.870465,"k",3.073623499,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3700",2,2,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,24,24,73,1007.146471,1007.146471,1007.457861,1007.453718,"d",2.893211791,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3701",2,2,"sound/pal_peak_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,25,25,11,1010.513062,1010.513062,1010.858153,1010.85366,"k",2.810195083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3702",2,2,"sound/pam_shape_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,26,26,21,1013.83999,1013.83999,1014.175408,1014.170719,"k",5.170865917,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3703",2,2,"sound/kang_filler.wav","image1/kang_filler.png","image2/kam_filler.png",1,27,27,42,1019.513184,1019.513184,1019.853996,1019.84317,"d",2.917276791,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3704",2,2,"sound/kan_shape_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,28,28,16,1022.960534,1022.960534,1023.274652,1023.270557,"d",3.105878833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3705",2,2,"sound/nam_filler.wav","image1/nam_filler.png","image2/tam_filler.png",1,29,29,45,1026.545833,1026.545833,1026.887299,1026.875589,"d",2.902734458,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3706",2,2,"sound/pam_shape_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,30,30,23,1029.95658,1029.95658,1030.292004,1030.287139,"k",3.717786458,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3707",2,2,"sound/pam_shape_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,31,31,20,1034.167519,1034.167519,1034.520391,1034.507801,"k",3.04403675,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3708",2,2,"sound/pam_peak_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,32,32,9,1037.712647,1037.712647,1038.054091,1038.041637,"k",3.009153874,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3709",2,2,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/khal_filler.png",1,33,33,40,1041.210714,1041.210714,1041.55396,1041.542598,"d",2.940168958,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3710",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,34,34,61,1044.674683,1044.674683,1044.987427,1044.974948,"d",3.212623541,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3711",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pam_LH_filler.png",2,35,35,49,1048.356439,1048.356439,1048.692769,1048.687497,"d",2.866951708,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3712",2,2,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/nam_filler.png",1,36,36,38,1051.720371,1051.720371,1052.070589,1052.058027,"d",2.912416333,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3713",2,2,"sound/kan_peak_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,37,37,0,1055.161659,1055.161659,1055.470947,1055.459129,"k",3.097361541,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3714",2,2,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_LH_filler.png",1,38,38,74,1058.751425,1058.751425,1059.07062,1059.059226,"d",2.940088083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3715",2,2,"sound/pam_peak_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,39,39,6,1062.170724,1062.170724,1062.504036,1062.491551,"k",4.220487125,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3716",2,2,"sound/khal_filler.wav","image1/khal_filler.png","image2/pal_LH_filler.png",2,40,40,57,1066.87658,1066.87658,1067.220839,1067.209186,"d",2.894750249,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3717",2,2,"sound/kan_peak_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,41,41,3,1070.295867,1070.295867,1070.603873,1070.591318,"k",2.970491083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3718",2,2,"sound/pal_shape_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,42,42,25,1073.724831,1073.724831,1074.070671,1074.058203,"k",3.069638583,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3719",2,2,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/nan_filler.png",1,43,43,37,1077.313576,1077.313576,1077.642126,1077.637566,"d",3.052203042,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3720",2,2,"sound/pam_peak_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,44,44,8,1080.861811,1080.861811,1081.204085,1081.191831,"d",3.240757375,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3721",2,2,"sound/kan_shape_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,45,45,18,1084.629143,1084.629143,1084.937352,1084.925548,"d",2.907916874,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3722",2,2,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,46,46,68,1088.029925,1088.029925,1088.33732,1088.326459,"d",2.373107291,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3723",2,2,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/kam_filler.png",1,47,47,30,1090.880207,1090.880207,1091.204032,1091.191496,"d",2.985873583,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3724",2,2,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/tal_filler.png",1,48,48,41,1094.378514,1094.378514,1094.687426,1094.674917,"d",2.881365292,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3725",2,2,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/kang_filler.png",1,49,49,31,1097.732955,1097.732955,1098.05841,1098.054094,"d",2.946148541,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3726",2,2,"sound/tam_filler.wav","image1/tam_filler.png","image2/pam_H_filler.png",2,50,50,56,1101.180602,1101.180602,1101.50441,1101.492038,"d",2.9609595,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3727",2,2,"sound/kan_peak_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,51,51,1,1104.643176,1104.643176,1104.954095,1104.941843,"d",3.244168416,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3728",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pal_LH_filler.png",2,52,52,51,1108.353644,1108.353644,1108.687335,1108.67475,"d",2.958198917,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3729",2,2,"sound/nan_filler.wav","image1/nan_filler.png","image2/kan_H_filler.png",2,53,53,54,1111.835431,1111.835431,1112.137735,1112.125933,"d",2.953916458,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3730",2,2,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/pan_filler.png",1,54,54,32,1115.257409,1115.257409,1115.587719,1115.575154,"d",3.593628166,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3731",2,2,"sound/pang_filler.wav","image1/pang_filler.png","image2/pam_H_filler.png",2,55,55,50,1119.329251,1119.329251,1119.671039,1119.6604,"d",2.9971975,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3732",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,56,56,70,1122.811778,1122.811778,1123.159529,1123.154488,"d",2.906100542,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3733",2,2,"sound/pal_peak_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,57,57,10,1126.233239,1126.233239,1126.571198,1126.558753,"k",2.998613,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3734",2,2,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,58,58,62,1129.726344,1129.726344,1130.070948,1130.058363,"d",2.704974833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3735",2,2,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/pan_filler.png",1,59,59,34,1132.932832,1132.932832,1133.271089,1133.260367,"d",2.887070291,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3736",2,2,"sound/pal_shape_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,60,60,29,1136.30811,1136.30811,1136.654368,1136.642257,"d",3.08194825,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3737",2,2,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,61,61,63,1139.917311,1139.917311,1140.22611,1140.221329,"d",2.922699958,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3738",2,2,"sound/kan_peak_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,62,62,2,1143.343013,1143.343013,1143.654455,1143.641938,"k",2.716062041,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3739",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,63,63,71,1146.550656,1146.550656,1146.870985,1146.859327,"d",2.5215635,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3740",2,2,"sound/nan_filler.wav","image1/nan_filler.png","image2/tan_filler.png",1,64,64,44,1149.567392,1149.567392,1149.892973,1149.888031,"d",2.466731583,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3741",2,2,"sound/kan_shape_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,65,65,17,1152.54942,1152.54942,1152.871371,1152.859586,"k",2.972133875,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3742",2,2,"sound/kan_shape_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,66,66,15,1156.017615,1156.017615,1156.337714,1156.325195,"k",3.301359499,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3743",2,2,"sound/pam_peak_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,67,67,7,1159.808949,1159.808949,1160.137664,1160.125261,"k",3.359343999,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3744",2,2,"sound/pal_shape_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,68,68,26,1163.645506,1163.645506,1163.987888,1163.977017,"k",4.178045708,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3745",2,2,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/tan_filler.png",1,69,69,36,1168.354421,1168.354421,1168.671189,1168.659639,"d",2.788329416,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3746",2,2,"sound/pam_peak_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,70,70,5,1171.623389,1171.623389,1171.954642,1171.943037,"d",3.582015166,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3747",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,71,71,65,1175.682632,1175.682632,1176.037904,1176.025486,"d",2.924454833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3748",2,2,"sound/pang_filler.wav","image1/pang_filler.png","image2/pal_H_filler.png",2,72,72,52,1179.103073,1179.103073,1179.454593,1179.442161,"d",2.806709708,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3749",2,2,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/tam_filler.png",1,73,73,39,1182.432753,1182.432753,1182.759066,1182.754801,"d",3.306806999,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3750",2,2,"sound/nam_filler.wav","image1/nam_filler.png","image2/pam_LH_filler.png",2,74,74,55,1186.237713,1186.237713,1186.575499,1186.57138,"d",2.943316208,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",2
"3751",3,3,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/nam_filler.png",1,0,0,38,1192.119035,1192.119035,1192.454634,1192.442755,"d",2.867632041,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",3
"3752",3,3,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/kang_filler.png",1,1,1,31,1195.501815,1195.501815,1195.826582,1195.82148,"d",2.807973083,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",3
"3753",3,3,"sound/pal_peak_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,2,2,13,1198.795677,1198.795677,1199.13792,1199.127117,"k",3.076171999,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",3
"3754",3,3,"sound/pal_shape_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,3,3,29,1202.353235,1202.353235,1202.709751,1202.704755,"d",3.048429833,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",3
"3755",3,3,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,4,4,73,1205.948515,1205.948515,1206.254767,1206.242167,"d",2.955853583,"NM01","Male",28,"2023-02-10_13h20.05.955","id","2022.2.3","None",3
